customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,device_protection,streaming_tv,streaming_movies,phone_service,multiple_lines,payment_method,paperless_billing,senior_citizen,partner,dependents,churn
CUST-004652,41,87.49,3127.92,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,No,No,Yes,No,1
CUST-004653,41,61.34,2486.29,Month-to-month,DSL,No,Yes,No,No,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-004654,5,123.46,751.2,Month-to-month,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,1
CUST-004655,10,83.64,783.7,One year,DSL,Yes,No,Yes,Yes,Yes,No,No,Mailed check,No,No,No,No,0
CUST-004656,69,59.03,4019.27,One year,DSL,No,Yes,No,No,No,No,No,Bank transfer,Yes,Yes,Yes,No,0
CUST-004657,42,56.36,2184.89,Month-to-month,No,No,No,Yes,Yes,Yes,Yes,No,Electronic check,No,No,Yes,No,0
CUST-004658,3,44.37,120.67,Two year,No,No,No,Yes,No,No,Yes,Yes,Mailed check,Yes,No,No,No,0
CUST-004659,12,79.38,1059.42,Month-to-month,DSL,No,Yes,No,Yes,No,Yes,No,Mailed check,Yes,No,No,No,1
CUST-004660,11,121.08,1171.84,One year,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,No,1
CUST-004661,14,101.4,1470.76,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Credit card,Yes,Yes,Yes,No,1
CUST-004662,57,109.34,6188.92,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,No,Credit card,No,No,Yes,No,0
CUST-004663,10,89.33,922.83,One year,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,No,No,Yes,No,1
CUST-004664,47,99.11,4486.57,Month-to-month,Fiber optic,Yes,No,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-004665,49,91.66,4359.21,One year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,No,No,No,No,0
CUST-004666,61,76.99,4645.83,Month-to-month,Fiber optic,No,No,No,No,No,No,No,Electronic check,Yes,No,No,No,1
CUST-004667,50,58.81,3006.06,Month-to-month,DSL,No,No,No,No,Yes,No,No,Bank transfer,Yes,No,No,Yes,1
CUST-004668,66,46.25,2920.21,One year,No,No,No,Yes,No,Yes,Yes,Yes,Electronic check,Yes,Yes,No,No,0
CUST-004669,13,87.8,1313.9,Two year,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004670,71,119.04,8463.72,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-004671,32,93.4,3100.89,Month-to-month,Fiber optic,No,No,Yes,No,No,No,Yes,Mailed check,No,No,Yes,No,1
CUST-004672,44,59.35,2714.85,One year,DSL,No,No,No,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,0
CUST-004673,28,95.24,2589.02,One year,DSL,No,No,Yes,Yes,Yes,No,Yes,Mailed check,Yes,Yes,Yes,Yes,0
CUST-004674,41,108.81,4610.92,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,1
CUST-004675,43,45.69,1967.0,Two year,No,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,0
CUST-004676,1,74.59,194.43,Two year,DSL,Yes,No,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-004677,11,99.66,986.82,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,Yes,Bank transfer,No,No,Yes,No,1
CUST-004678,34,36.33,1452.97,One year,No,Yes,No,No,No,No,Yes,Yes,Mailed check,No,No,No,No,0
CUST-004679,66,42.43,3030.08,One year,No,No,No,No,No,No,Yes,Yes,Mailed check,No,No,Yes,No,0
CUST-004680,20,105.69,2090.48,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-004681,10,80.33,960.27,One year,Fiber optic,No,No,No,No,No,Yes,No,Mailed check,Yes,No,No,Yes,1
CUST-004682,4,56.41,163.89,Two year,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-004683,71,112.07,7983.16,One year,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Credit card,Yes,No,Yes,Yes,1
CUST-004684,45,96.58,4393.52,One year,Fiber optic,No,Yes,No,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004685,52,76.05,3875.36,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,No,Bank transfer,Yes,No,No,No,0
CUST-004686,3,105.53,156.32,One year,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer,Yes,No,Yes,No,1
CUST-004687,34,111.29,3586.59,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Mailed check,Yes,No,No,No,0
CUST-004688,45,85.52,3654.28,Month-to-month,Fiber optic,No,No,No,No,No,Yes,Yes,Credit card,Yes,Yes,Yes,No,0
CUST-004689,71,104.41,7297.23,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,No,Electronic check,Yes,No,No,No,0
CUST-004690,70,34.01,2721.32,Month-to-month,No,No,Yes,Yes,No,No,Yes,Yes,Credit card,No,Yes,No,No,0
CUST-004691,67,61.81,4081.71,One year,DSL,Yes,No,No,Yes,No,Yes,No,Credit card,Yes,Yes,Yes,No,0
CUST-004692,30,58.75,2283.15,Month-to-month,DSL,No,No,No,No,No,Yes,No,Electronic check,No,Yes,No,Yes,0
CUST-004693,31,69.77,2247.65,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Bank transfer,No,No,No,No,0
CUST-004694,47,82.19,3727.47,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card,Yes,No,Yes,Yes,0
CUST-004695,72,92.03,6670.09,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,Credit card,No,No,No,Yes,1
CUST-004696,0,90.12,257.45,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer,No,Yes,Yes,Yes,1
CUST-004697,29,77.38,2457.31,One year,DSL,No,No,No,No,No,No,No,Bank transfer,Yes,No,No,Yes,0
CUST-004698,25,77.04,1857.88,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,Credit card,No,No,Yes,Yes,0
CUST-004699,67,92.73,6377.59,Two year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Mailed check,Yes,No,Yes,Yes,0
CUST-004700,8,30.37,467.99,Two year,No,No,Yes,Yes,No,No,Yes,No,Mailed check,No,No,No,Yes,0
CUST-004701,16,59.31,1143.01,Month-to-month,DSL,No,No,No,Yes,No,Yes,Yes,Credit card,No,No,No,No,0
CUST-004702,18,109.67,2025.04,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer,No,No,No,Yes,0
CUST-004703,8,96.07,984.85,One year,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Credit card,No,No,Yes,No,0
CUST-004704,1,119.7,10.65,One year,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer,Yes,No,No,No,0
CUST-004705,34,102.66,3443.85,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Electronic check,No,No,No,No,1
CUST-004706,35,76.5,2766.14,Month-to-month,DSL,No,Yes,No,No,No,Yes,Yes,Electronic check,Yes,Yes,No,No,0
CUST-004707,1,62.36,195.74,Two year,DSL,No,Yes,No,No,Yes,Yes,No,Mailed check,No,No,Yes,Yes,0
CUST-004708,56,105.27,5957.37,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,Electronic check,No,Yes,No,No,1
CUST-004709,22,70.66,1551.13,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,1
CUST-004710,53,102.02,5564.12,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-004711,65,105.61,7063.56,One year,Fiber optic,Yes,No,No,No,No,Yes,No,Credit card,Yes,No,No,No,0
CUST-004712,71,88.56,6525.87,One year,Fiber optic,No,No,No,No,Yes,Yes,No,Bank transfer,Yes,No,No,No,0
CUST-004713,51,35.81,1858.89,One year,No,No,No,No,Yes,No,Yes,No,Credit card,No,No,No,No,0
CUST-004714,65,87.26,5630.14,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,0
CUST-004715,34,72.93,2340.26,Month-to-month,DSL,No,No,No,No,Yes,Yes,Yes,Credit card,No,No,Yes,No,0
CUST-004716,51,33.44,1815.9,Month-to-month,No,Yes,No,No,Yes,No,No,Yes,Credit card,No,No,Yes,No,0
CUST-004717,58,111.83,6617.01,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,No,No,Yes,No,0
CUST-004718,55,86.95,4948.83,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,No,No,Yes,No,1
CUST-004719,39,117.12,4679.35,Two year,Fiber optic,No,No,No,Yes,No,Yes,No,Bank transfer,No,No,No,Yes,0
CUST-004720,42,99.07,4491.92,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,No,No,Yes,No,0
CUST-004721,54,67.78,3464.13,Two year,No,Yes,Yes,Yes,No,No,Yes,Yes,Mailed check,No,No,No,No,0
CUST-004722,1,30.47,177.56,One year,No,No,No,No,No,No,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-004723,72,51.28,3731.1,Month-to-month,No,Yes,Yes,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,1
CUST-004724,55,75.04,3869.97,One year,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-004725,68,85.97,5968.24,Month-to-month,DSL,No,Yes,No,No,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-004726,44,73.13,3204.64,Month-to-month,DSL,No,No,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-004727,45,57.29,2489.84,Month-to-month,No,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,No,Yes,Yes,Yes,1
CUST-004728,68,81.38,5421.94,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-004729,31,72.06,2086.27,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Credit card,Yes,No,No,No,0
CUST-004730,13,102.26,1526.62,Two year,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Credit card,Yes,No,No,No,0
CUST-004731,33,65.19,2182.43,One year,DSL,No,Yes,Yes,No,No,Yes,No,Electronic check,No,No,Yes,Yes,0
CUST-004732,68,45.95,3026.04,One year,No,No,Yes,Yes,Yes,No,Yes,No,Bank transfer,No,No,Yes,Yes,0
CUST-004733,17,117.06,1937.47,Two year,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-004734,11,98.51,867.09,Month-to-month,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-004735,41,116.78,4830.7,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Mailed check,Yes,No,Yes,No,0
CUST-004736,4,43.08,77.53,Two year,DSL,No,No,No,No,No,Yes,No,Bank transfer,No,No,No,No,0
CUST-004737,45,109.89,4984.16,Two year,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,No,No,No,No,0
CUST-004738,46,62.48,2559.8,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Electronic check,Yes,Yes,No,Yes,0
CUST-004739,26,119.11,3085.44,Two year,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,Yes,No,No,Yes,0
CUST-004740,23,86.24,1933.93,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,No,1
CUST-004741,14,115.03,1592.46,Month-to-month,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Electronic check,No,No,Yes,No,1
CUST-004742,38,81.16,2925.54,Two year,DSL,Yes,No,No,No,No,Yes,Yes,Electronic check,No,No,Yes,Yes,0
CUST-004743,1,99.77,0.0,Two year,Fiber optic,Yes,Yes,No,No,No,Yes,No,Electronic check,No,No,Yes,No,1
CUST-004744,27,57.21,1578.77,Two year,DSL,Yes,No,Yes,No,Yes,Yes,No,Mailed check,No,No,Yes,No,0
CUST-004745,7,57.58,496.27,One year,No,No,Yes,No,Yes,Yes,No,Yes,Electronic check,Yes,Yes,No,No,0
CUST-004746,13,103.89,1752.5,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Mailed check,No,No,No,No,1
CUST-004747,17,74.84,1260.51,Month-to-month,DSL,No,No,Yes,No,No,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-004748,62,98.8,6129.11,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-004749,32,89.61,2653.08,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,No,Bank transfer,Yes,Yes,No,No,1
CUST-004750,58,60.42,3370.84,Month-to-month,DSL,No,Yes,No,No,No,Yes,No,Mailed check,No,Yes,Yes,No,0
CUST-004751,61,106.25,6492.76,One year,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card,No,No,Yes,No,1
CUST-004752,20,64.71,1217.32,Month-to-month,DSL,No,No,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,1
CUST-004753,10,91.26,979.74,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,No,Mailed check,No,No,No,No,1
CUST-004754,24,82.62,2506.4,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,0
CUST-004755,48,41.15,2060.66,Two year,No,No,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004756,55,113.82,6269.58,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,Yes,No,No,1
CUST-004757,58,91.61,5146.94,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,Yes,Mailed check,No,No,No,No,1
CUST-004758,33,123.45,3881.01,One year,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-004759,30,109.52,3357.11,One year,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,0
CUST-004760,51,78.52,3981.27,Two year,DSL,Yes,No,No,Yes,No,Yes,No,Credit card,No,No,No,No,0
CUST-004761,52,54.78,2812.11,Month-to-month,DSL,No,Yes,No,No,No,Yes,No,Mailed check,Yes,Yes,No,No,1
CUST-004762,66,98.86,6729.24,One year,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,Yes,Yes,Yes,0
CUST-004763,52,66.01,3658.22,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,No,1
CUST-004764,61,57.26,3369.35,Two year,No,Yes,No,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,Yes,Yes,0
CUST-004765,35,108.68,3807.45,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,1
CUST-004766,43,106.45,4201.37,Month-to-month,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Electronic check,Yes,No,No,No,1
CUST-004767,16,61.94,1174.56,Two year,DSL,No,Yes,No,No,Yes,Yes,Yes,Electronic check,No,No,No,Yes,1
CUST-004768,57,111.68,6240.07,One year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,Yes,Yes,Yes,No,0
CUST-004769,47,50.5,2642.88,One year,No,No,No,Yes,No,Yes,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-004770,13,124.45,1485.13,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer,No,No,No,No,0
CUST-004771,31,103.24,3125.53,Two year,Fiber optic,No,No,Yes,No,No,Yes,Yes,Bank transfer,Yes,No,No,Yes,0
CUST-004772,61,102.59,6049.15,Two year,Fiber optic,No,Yes,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,0
CUST-004773,51,115.39,6324.74,One year,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-004774,18,122.6,2092.67,Two year,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Credit card,No,No,No,No,0
CUST-004775,60,59.97,3513.81,Two year,DSL,No,No,No,No,Yes,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-004776,30,64.03,2075.0,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,Credit card,No,Yes,Yes,Yes,0
CUST-004777,47,64.96,2852.03,One year,DSL,No,No,Yes,Yes,No,No,Yes,Electronic check,No,No,No,Yes,0
CUST-004778,44,71.38,2909.31,Two year,DSL,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,Yes,No,Yes,No,0
CUST-004779,13,100.93,1240.09,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,No,Credit card,Yes,Yes,No,No,1
CUST-004780,23,136.09,3137.34,Month-to-month,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,No,No,No,Yes,1
CUST-004781,66,56.68,3811.85,Month-to-month,DSL,No,No,No,No,No,Yes,No,Mailed check,Yes,Yes,Yes,No,0
CUST-004782,60,67.79,4027.11,Month-to-month,No,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,Yes,Yes,Yes,No,0
CUST-004783,7,104.64,805.53,Month-to-month,Fiber optic,No,No,No,Yes,Yes,Yes,No,Credit card,Yes,No,No,No,1
CUST-004784,43,95.05,4127.39,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-004785,55,79.34,4498.41,Month-to-month,DSL,Yes,No,No,Yes,No,Yes,Yes,Bank transfer,Yes,No,No,No,0
CUST-004786,69,114.06,7880.93,One year,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,Yes,No,No,Yes,0
CUST-004787,38,98.93,3569.01,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Credit card,Yes,No,Yes,No,1
CUST-004788,20,101.04,2011.79,Two year,Fiber optic,Yes,No,No,No,Yes,Yes,No,Credit card,Yes,No,No,No,0
CUST-004789,61,63.57,3756.09,Month-to-month,No,No,Yes,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-004790,51,63.86,2894.55,One year,DSL,No,No,No,Yes,No,Yes,Yes,Electronic check,Yes,Yes,No,No,0
CUST-004791,67,106.74,7262.87,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,Yes,Yes,No,No,0
CUST-004792,11,76.3,1038.93,Month-to-month,DSL,No,No,No,Yes,Yes,Yes,No,Mailed check,No,No,Yes,Yes,1
CUST-004793,33,71.58,2460.84,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,Bank transfer,Yes,No,Yes,Yes,0
CUST-004794,12,62.15,762.36,One year,No,No,Yes,Yes,Yes,Yes,No,Yes,Mailed check,Yes,No,Yes,No,0
CUST-004795,4,70.64,559.47,One year,DSL,No,No,Yes,No,Yes,Yes,No,Bank transfer,Yes,Yes,Yes,No,1
CUST-004796,37,100.35,3674.11,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Mailed check,No,Yes,No,No,1
CUST-004797,50,122.17,6179.71,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,No,Yes,Yes,Yes,0
CUST-004798,65,51.25,3445.25,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,No,Bank transfer,Yes,No,Yes,Yes,0
CUST-004799,34,101.77,3133.58,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,No,Electronic check,No,No,No,No,1
CUST-004800,34,73.68,2719.71,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Credit card,Yes,Yes,Yes,No,0
CUST-004801,40,87.89,3647.05,Month-to-month,DSL,No,Yes,Yes,Yes,No,Yes,No,Credit card,No,No,Yes,No,0
CUST-004802,40,66.2,2796.37,Month-to-month,DSL,No,No,Yes,No,Yes,Yes,No,Credit card,Yes,Yes,Yes,Yes,0
CUST-004803,22,57.32,1109.67,One year,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,Yes,No,0
CUST-004804,69,52.58,3720.26,Month-to-month,DSL,No,No,No,No,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-004805,60,18.0,1108.32,One year,No,No,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-004806,14,49.85,662.75,Month-to-month,No,No,No,No,Yes,Yes,Yes,Yes,Mailed check,No,No,No,Yes,1
CUST-004807,70,123.37,8851.85,Two year,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Electronic check,No,No,No,Yes,0
CUST-004808,61,78.37,4861.53,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,Credit card,Yes,No,Yes,No,0
CUST-004809,47,95.54,4414.77,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,0
CUST-004810,55,116.67,6664.41,One year,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-004811,52,69.09,3678.52,Month-to-month,DSL,No,Yes,No,Yes,No,Yes,Yes,Bank transfer,Yes,Yes,Yes,No,1
CUST-004812,48,106.96,5114.71,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,No,No,Bank transfer,Yes,No,No,No,1
CUST-004813,39,60.32,2403.77,Month-to-month,DSL,No,No,No,Yes,No,No,Yes,Electronic check,Yes,No,No,No,0
CUST-004814,27,122.19,3135.88,Two year,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,Yes,0
CUST-004815,5,79.24,406.79,Month-to-month,DSL,No,Yes,No,Yes,No,Yes,Yes,Mailed check,Yes,No,No,Yes,1
CUST-004816,63,51.71,3397.46,Month-to-month,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-004817,29,129.81,3974.19,One year,Fiber optic,No,No,No,Yes,Yes,Yes,No,Credit card,No,No,No,No,0
CUST-004818,70,113.31,7989.17,Month-to-month,Fiber optic,No,No,Yes,No,Yes,Yes,No,Credit card,Yes,Yes,No,No,1
CUST-004819,68,118.49,7951.23,One year,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,No,1
CUST-004820,28,81.04,2543.99,Month-to-month,No,No,Yes,Yes,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,1
CUST-004821,58,108.37,6489.6,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,1
CUST-004822,30,85.45,2499.63,Month-to-month,DSL,No,Yes,No,No,Yes,Yes,Yes,Bank transfer,Yes,No,No,No,0
CUST-004823,34,103.84,3611.81,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,No,Mailed check,No,Yes,Yes,Yes,1
CUST-004824,53,95.17,5008.87,One year,Fiber optic,Yes,No,No,Yes,No,No,No,Credit card,Yes,No,No,No,0
CUST-004825,67,22.31,1355.29,Month-to-month,No,No,No,No,No,No,Yes,No,Bank transfer,Yes,No,Yes,No,0
CUST-004826,38,102.91,4055.03,Two year,Fiber optic,No,No,Yes,No,Yes,Yes,No,Credit card,Yes,No,Yes,No,0
CUST-004827,62,72.57,4597.93,One year,DSL,No,No,Yes,Yes,No,Yes,No,Mailed check,No,No,No,No,0
CUST-004828,15,63.97,1087.28,Month-to-month,DSL,No,No,Yes,No,No,Yes,Yes,Mailed check,Yes,No,No,No,1
CUST-004829,25,73.3,2032.04,Month-to-month,DSL,No,No,Yes,No,Yes,Yes,Yes,Bank transfer,No,No,No,No,1
CUST-004830,64,66.48,4230.05,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004831,69,104.23,6978.73,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,Yes,No,Yes,No,0
CUST-004832,49,80.22,3913.82,Two year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,No,0
CUST-004833,18,86.01,1704.13,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,1
CUST-004834,32,55.35,1703.8,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,Bank transfer,No,Yes,No,No,0
CUST-004835,38,95.68,3584.49,Month-to-month,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004836,30,101.21,3028.23,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,No,No,No,Yes,0
CUST-004837,40,95.89,4094.86,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,0
CUST-004838,46,98.54,4602.17,Two year,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,No,No,Yes,No,0
CUST-004839,12,100.45,1156.83,One year,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card,Yes,No,Yes,Yes,0
CUST-004840,22,49.12,1105.78,One year,No,No,Yes,No,Yes,No,Yes,Yes,Credit card,Yes,No,No,Yes,0
CUST-004841,55,118.71,6707.37,Two year,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,No,0
CUST-004842,45,108.91,4876.76,One year,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,Yes,Yes,Yes,No,1
CUST-004843,7,59.15,641.51,Month-to-month,DSL,No,No,No,Yes,No,Yes,No,Mailed check,Yes,No,No,No,0
CUST-004844,8,78.07,491.12,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,No,Credit card,Yes,No,No,No,1
CUST-004845,38,54.06,2105.69,Month-to-month,No,No,Yes,No,Yes,Yes,Yes,No,Mailed check,Yes,No,Yes,No,1
CUST-004846,28,81.25,2377.95,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,Yes,Yes,No,Yes,1
CUST-004847,24,34.22,753.5,Two year,No,No,No,Yes,No,No,Yes,No,Electronic check,No,No,Yes,No,0
CUST-004848,58,87.06,5186.13,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Credit card,Yes,No,Yes,No,1
CUST-004849,49,83.59,4138.39,Month-to-month,DSL,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,Yes,No,Yes,No,1
CUST-004850,10,72.87,880.93,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,Electronic check,No,No,No,No,1
CUST-004851,2,110.68,218.8,Month-to-month,Fiber optic,No,No,No,Yes,Yes,No,No,Electronic check,Yes,No,Yes,No,1
CUST-004852,51,83.81,4319.34,Month-to-month,Fiber optic,No,No,No,Yes,No,Yes,No,Bank transfer,Yes,Yes,No,No,1
CUST-004853,58,98.69,5419.52,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,No,Bank transfer,No,No,Yes,No,0
